user_id,timestamp,persona,campaign,channel,session_len,clicks,checkout_steps,purchased,churn
6905,2025-08-01 02:41:32.690329,Budget,Email,PoS,50,4,2.2,1,1
6906,2025-07-25 02:41:32.690329,Budget,PaidSocial,Mobile,144,3,3.3,1,1
6907,2025-08-05 02:41:32.690329,Budget,Organic,Web,221,2,1.2,0,0
6908,2025-08-07 02:41:32.690329,Seasonal,Organic,Mobile,607,9,1.7,0,0
6909,2025-07-13 02:41:32.690329,Lapsed,PaidSocial,Web,280,6,2.2,0,0
6910,2025-08-06 02:41:32.690329,Premium,Email,Mobile,72,4,3.1,0,0
6911,2025-07-24 02:41:32.690329,Premium,PaidSocial,Web,81,5,2.8,1,0
6912,2025-07-24 02:41:32.690329,Lapsed,PaidSocial,Mobile,43,5,3.6,0,0
6913,2025-08-09 02:41:32.690329,Budget,Organic,Mobile,100,5,4.1,0,0
6914,2025-08-07 02:41:32.690329,Budget,PaidSocial,Mobile,464,3,3.0,0,0
6915,2025-07-21 02:41:32.690329,Budget,PaidSocial,Mobile,266,5,2.5,0,0
6916,2025-08-02 02:41:32.690329,Budget,PaidSocial,Web,308,4,0.9,1,1
6917,2025-08-04 02:41:32.690329,Premium,Email,Mobile,465,2,0.5,1,1
6918,2025-07-31 02:41:32.690329,Lapsed,Organic,Web,313,6,0.6,1,1
6919,2025-08-04 02:41:32.690329,Seasonal,PaidSocial,Web,56,6,1.1,0,0
6920,2025-08-05 02:41:32.690329,Premium,Organic,PoS,363,3,2.9,0,0
6921,2025-07-19 02:41:32.690329,Lapsed,PaidSocial,Mobile,696,8,0.7,0,0
6922,2025-07-30 02:41:32.690329,Budget,Email,Mobile,58,4,3.7,0,0
6923,2025-08-02 02:41:32.690329,Budget,PaidSocial,Web,238,6,2.2,1,0
6924,2025-07-11 02:41:32.690329,Premium,Email,Mobile,453,9,0.9,0,0
6925,2025-07-31 02:41:32.690329,Seasonal,Email,Mobile,380,2,3.9,0,0
6926,2025-07-17 02:41:32.690329,Budget,Email,Mobile,701,6,3.6,1,0
6927,2025-07-24 02:41:32.690329,Premium,PaidSocial,PoS,466,5,3.2,0,0
6928,2025-08-07 02:41:32.690329,Seasonal,PaidSocial,Web,113,6,2.3,0,0
6929,2025-07-30 02:41:32.690329,Seasonal,Email,Mobile,414,4,2.9,0,0
6930,2025-07-11 02:41:32.690329,Seasonal,PaidSocial,Mobile,196,6,0.3,0,0
6931,2025-08-08 02:41:32.690329,Budget,PaidSocial,Web,158,5,1.5,1,0
6932,2025-07-21 02:41:32.690329,Budget,Organic,Web,117,7,1.5,0,0
6933,2025-07-25 02:41:32.690329,Premium,PaidSocial,PoS,421,7,0.3,0,0
6934,2025-08-02 02:41:32.690329,Budget,PaidSocial,Web,65,2,2.0,0,0
6935,2025-07-19 02:41:32.690329,Lapsed,Email,Web,230,7,2.5,1,0
6936,2025-07-15 02:41:32.690329,Premium,Organic,Web,119,6,1.2,0,0
6937,2025-07-29 02:41:32.690329,Budget,PaidSocial,Web,205,4,2.0,1,0
6938,2025-07-26 02:41:32.690329,Seasonal,Organic,Mobile,173,3,1.6,1,0
6939,2025-07-28 02:41:32.690329,Premium,Email,Web,211,3,0.8,1,0
6940,2025-07-28 02:41:32.690329,Budget,PaidSocial,Web,267,2,2.8,1,0
6941,2025-08-06 02:41:32.690329,Seasonal,PaidSocial,Mobile,105,0,3.2,0,0
6942,2025-07-12 02:41:32.690329,Lapsed,Email,Web,66,4,3.1,1,0
6943,2025-08-04 02:41:32.690329,Seasonal,PaidSocial,Mobile,103,5,2.2,0,0
6944,2025-07-21 02:41:32.690329,Budget,Organic,Mobile,230,5,1.1,1,0
6945,2025-07-13 02:41:32.690329,Premium,PaidSocial,Mobile,206,6,1.8,0,0
6946,2025-07-15 02:41:32.690329,Seasonal,Organic,Mobile,104,5,3.1,0,0
6947,2025-07-24 02:41:32.690329,Budget,Email,Web,228,12,2.6,1,0
6948,2025-08-05 02:41:32.690329,Budget,PaidSocial,Web,438,3,0.9,0,0
6949,2025-08-08 02:41:32.690329,Lapsed,PaidSocial,Web,208,6,2.3,1,0
6950,2025-07-31 02:41:32.690329,Budget,PaidSocial,Web,98,7,2.2,1,1
6951,2025-07-27 02:41:32.690329,Seasonal,Organic,Web,52,5,1.8,1,0
6952,2025-07-27 02:41:32.690329,Premium,Email,Web,206,5,2.2,0,0
6953,2025-07-26 02:41:32.690329,Premium,Organic,Mobile,90,7,1.3,1,1
6954,2025-07-30 02:41:32.690329,Budget,PaidSocial,Web,153,3,3.2,1,0
6955,2025-08-03 02:41:32.690329,Seasonal,Email,Web,272,4,2.5,0,0
6956,2025-07-28 02:41:32.690329,Premium,Organic,Web,253,3,3.3,0,0
6957,2025-08-05 02:41:32.690329,Premium,PaidSocial,Web,450,0,0.7,0,0
6958,2025-07-16 02:41:32.690329,Seasonal,Organic,Mobile,34,6,2.3,1,1
6959,2025-08-05 02:41:32.690329,Seasonal,Email,Mobile,169,4,4.1,0,0
6960,2025-08-08 02:41:32.690329,Lapsed,Organic,Mobile,174,4,1.5,0,0
6961,2025-07-15 02:41:32.690329,Premium,PaidSocial,Mobile,232,6,3.4,1,0
6962,2025-07-26 02:41:32.690329,Premium,Email,Mobile,73,4,2.4,1,0
6963,2025-07-14 02:41:32.690329,Lapsed,PaidSocial,Mobile,112,3,3.4,0,0
6964,2025-07-13 02:41:32.690329,Seasonal,Email,Web,66,4,1.7,1,1
6965,2025-07-16 02:41:32.690329,Budget,PaidSocial,Web,246,3,3.7,0,0
6966,2025-07-19 02:41:32.690329,Budget,Email,Mobile,107,2,2.8,0,0
6967,2025-08-09 02:41:32.690329,Seasonal,Email,Web,376,5,1.1,1,1
6968,2025-08-06 02:41:32.690329,Premium,Email,Web,339,3,3.1,0,0
6969,2025-08-02 02:41:32.690329,Seasonal,PaidSocial,Web,409,4,3.5,1,0
6970,2025-07-15 02:41:32.690329,Premium,PaidSocial,Web,140,3,3.6,0,0
6971,2025-07-25 02:41:32.690329,Budget,PaidSocial,Mobile,141,9,0.8,1,0
6972,2025-07-24 02:41:32.690329,Seasonal,Email,Web,150,3,2.4,1,0
6973,2025-08-05 02:41:32.690329,Budget,PaidSocial,Web,99,7,4.7,1,0
6974,2025-07-28 02:41:32.690329,Premium,PaidSocial,Web,61,5,2.6,0,0
6975,2025-08-04 02:41:32.690329,Premium,Email,Mobile,85,9,0.0,1,0
6976,2025-08-02 02:41:32.690329,Premium,Organic,Mobile,518,3,2.9,0,0
6977,2025-07-22 02:41:32.690329,Seasonal,PaidSocial,Web,128,3,3.2,0,0
6978,2025-07-22 02:41:32.690329,Seasonal,PaidSocial,Mobile,610,5,3.7,0,0
6979,2025-07-27 02:41:32.690329,Seasonal,Email,Web,122,0,1.5,1,1
6980,2025-08-01 02:41:32.690329,Budget,Email,Mobile,225,10,0.7,1,0
6981,2025-08-06 02:41:32.690329,Budget,Organic,Mobile,252,5,3.5,1,1
6982,2025-08-04 02:41:32.690329,Premium,Organic,PoS,200,2,2.1,0,0
6983,2025-07-23 02:41:32.690329,Lapsed,Email,Web,123,4,2.0,0,0
6984,2025-08-04 02:41:32.690329,Seasonal,Email,Web,27,4,1.2,1,1
6985,2025-08-06 02:41:32.690329,Seasonal,PaidSocial,Web,186,5,2.5,0,0
6986,2025-07-17 02:41:32.690329,Budget,PaidSocial,Web,97,4,1.5,1,0
6987,2025-07-31 02:41:32.690329,Premium,Organic,Web,128,7,0.4,0,0
6988,2025-07-13 02:41:32.690329,Premium,Email,Web,121,2,1.4,0,0
6989,2025-07-13 02:41:32.690329,Budget,PaidSocial,Web,517,20,1.4,0,0
6990,2025-07-31 02:41:32.690329,Budget,Email,PoS,81,7,0.4,0,0
6991,2025-07-21 02:41:32.690329,Lapsed,Email,Web,600,4,1.9,0,0
6992,2025-07-14 02:41:32.690329,Budget,Email,PoS,689,6,1.0,0,0
6993,2025-07-17 02:41:32.690329,Budget,Organic,Mobile,367,4,1.9,1,0
6994,2025-07-25 02:41:32.690329,Budget,PaidSocial,Mobile,12,6,2.7,0,0
6995,2025-07-19 02:41:32.690329,Lapsed,Organic,PoS,59,2,2.9,0,0
6996,2025-08-07 02:41:32.690329,Premium,Email,Mobile,421,2,0.5,0,0
6997,2025-07-28 02:41:32.690329,Seasonal,Email,Mobile,76,7,3.2,0,0
6998,2025-08-07 02:41:32.690329,Lapsed,Email,Web,214,7,4.1,0,0
6999,2025-07-16 02:41:32.690329,Budget,Email,Web,121,2,2.8,0,0
7000,2025-07-31 02:41:32.690329,Seasonal,Organic,PoS,446,5,4.0,0,0
7001,2025-07-26 02:41:32.690329,Budget,Email,Web,203,5,2.7,1,1
7002,2025-07-23 02:41:32.690329,Budget,Email,Web,227,4,2.1,1,1
7003,2025-08-03 02:41:32.690329,Seasonal,Email,Mobile,880,4,1.6,0,0
7004,2025-07-24 02:41:32.690329,Seasonal,Email,Mobile,607,4,3.0,0,0
7005,2025-08-08 02:41:32.690329,Premium,Organic,Mobile,202,6,0.8,0,0
7006,2025-07-26 02:41:32.690329,Premium,PaidSocial,Web,19,13,2.9,0,0
7007,2025-07-29 02:41:32.690329,Premium,PaidSocial,Mobile,325,4,4.0,0,0
7008,2025-08-02 02:41:32.690329,Budget,PaidSocial,Web,751,3,2.7,0,0
7009,2025-08-07 02:41:32.690329,Budget,Email,PoS,27,4,0.1,1,1
7010,2025-07-14 02:41:32.690329,Budget,Email,Web,353,6,1.8,0,0
7011,2025-07-31 02:41:32.690329,Budget,Organic,Mobile,462,0,3.2,0,0
7012,2025-08-08 02:41:32.690329,Seasonal,PaidSocial,Web,202,4,1.8,1,0
7013,2025-07-30 02:41:32.690329,Budget,Email,Web,219,13,3.0,0,0
7014,2025-07-26 02:41:32.690329,Budget,Email,Web,206,4,0.6,0,0
7015,2025-08-04 02:41:32.690329,Premium,Email,Web,69,6,0.0,0,0
7016,2025-08-02 02:41:32.690329,Lapsed,Email,Mobile,927,6,2.2,0,0
7017,2025-07-22 02:41:32.690329,Budget,Email,Web,47,3,0.0,1,1
7018,2025-07-11 02:41:32.690329,Budget,Email,Web,356,5,3.5,0,0
7019,2025-07-28 02:41:32.690329,Premium,PaidSocial,Web,339,3,1.4,0,0
7020,2025-07-27 02:41:32.690329,Seasonal,Email,Mobile,76,6,2.6,0,0
7021,2025-07-29 02:41:32.690329,Premium,Email,Web,216,2,3.6,1,0
7022,2025-07-27 02:41:32.690329,Seasonal,Organic,Web,62,8,2.2,0,0
7023,2025-07-23 02:41:32.690329,Lapsed,PaidSocial,Mobile,289,6,1.3,0,0
7024,2025-07-12 02:41:32.690329,Seasonal,Organic,PoS,480,6,1.4,1,0
7025,2025-07-18 02:41:32.690329,Seasonal,Email,Mobile,223,8,2.5,0,0
7026,2025-07-26 02:41:32.690329,Premium,PaidSocial,Mobile,341,5,1.2,0,0
7027,2025-07-14 02:41:32.690329,Budget,Email,Web,85,9,2.0,1,0
7028,2025-08-06 02:41:32.690329,Lapsed,PaidSocial,Mobile,84,3,2.3,0,0
7029,2025-07-16 02:41:32.690329,Premium,Email,Mobile,209,6,1.8,1,0
7030,2025-07-19 02:41:32.690329,Budget,Email,PoS,57,9,0.0,1,0
7031,2025-07-27 02:41:32.690329,Seasonal,Organic,Web,77,2,2.5,0,0
7032,2025-07-26 02:41:32.690329,Budget,PaidSocial,PoS,117,6,2.8,0,0
7033,2025-07-19 02:41:32.690329,Premium,Organic,Web,290,7,1.2,0,0
7034,2025-07-20 02:41:32.690329,Premium,Email,Mobile,83,2,2.6,1,1
7035,2025-07-26 02:41:32.690329,Premium,Email,Web,196,4,1.6,1,0
7036,2025-07-11 02:41:32.690329,Seasonal,PaidSocial,Web,353,7,0.3,0,0
7037,2025-08-02 02:41:32.690329,Budget,PaidSocial,Web,131,5,1.6,1,0
7038,2025-07-18 02:41:32.690329,Premium,PaidSocial,Web,134,7,0.2,1,1
7039,2025-08-03 02:41:32.690329,Premium,Organic,Mobile,292,2,2.4,0,0
7040,2025-08-09 02:41:32.690329,Seasonal,Email,Mobile,230,7,3.0,0,0
7041,2025-07-20 02:41:32.690329,Seasonal,PaidSocial,Mobile,145,4,5.0,0,0
7042,2025-07-14 02:41:32.690329,Premium,Email,Web,95,4,3.7,1,1
7043,2025-08-02 02:41:32.690329,Seasonal,Email,PoS,115,4,3.5,0,0
7044,2025-07-20 02:41:32.690329,Budget,PaidSocial,Mobile,359,7,0.3,0,0
7045,2025-08-02 02:41:32.690329,Lapsed,PaidSocial,Web,131,6,2.5,1,0
7046,2025-08-05 02:41:32.690329,Premium,Email,Mobile,994,6,2.7,1,0
7047,2025-08-06 02:41:32.690329,Seasonal,Email,Web,104,4,1.6,1,0
7048,2025-08-02 02:41:32.690329,Budget,PaidSocial,Web,312,7,0.6,0,0
7049,2025-07-19 02:41:32.690329,Budget,PaidSocial,Web,322,5,2.7,1,0
7050,2025-07-28 02:41:32.690329,Premium,Email,Mobile,263,1,0.2,0,0
7051,2025-08-09 02:41:32.690329,Lapsed,Email,Web,52,6,1.8,1,1
7052,2025-07-11 02:41:32.690329,Premium,Email,Web,409,6,2.8,1,0
7053,2025-08-04 02:41:32.690329,Lapsed,Organic,PoS,191,3,2.6,1,0
7054,2025-07-23 02:41:32.690329,Premium,Organic,Web,499,9,2.5,1,0
7055,2025-07-17 02:41:32.690329,Premium,PaidSocial,Web,155,5,2.0,0,0
7056,2025-07-22 02:41:32.690329,Budget,Organic,PoS,154,4,1.4,0,0
7057,2025-07-24 02:41:32.690329,Seasonal,PaidSocial,Web,273,5,1.6,0,0
7058,2025-07-12 02:41:32.690329,Budget,Email,Mobile,192,3,0.0,1,0
7059,2025-08-01 02:41:32.690329,Lapsed,Email,Web,56,5,1.0,0,0
7060,2025-07-29 02:41:32.690329,Lapsed,Organic,Mobile,359,2,3.1,1,1
7061,2025-07-14 02:41:32.690329,Lapsed,PaidSocial,Web,46,3,2.1,1,1
7062,2025-07-18 02:41:32.690329,Premium,Organic,PoS,401,5,3.5,1,0
7063,2025-07-19 02:41:32.690329,Seasonal,Organic,Web,89,7,1.8,0,0
7064,2025-07-13 02:41:32.690329,Seasonal,PaidSocial,Mobile,712,5,4.4,0,0
7065,2025-07-26 02:41:32.690329,Budget,Email,PoS,54,5,2.0,0,0
7066,2025-07-15 02:41:32.690329,Seasonal,Email,PoS,60,3,3.6,0,0
7067,2025-07-16 02:41:32.690329,Budget,Email,Web,86,8,3.2,0,0
7068,2025-08-03 02:41:32.690329,Premium,Email,Mobile,392,11,2.8,0,0
7069,2025-07-12 02:41:32.690329,Budget,PaidSocial,Web,297,0,3.7,1,1
7070,2025-07-29 02:41:32.690329,Budget,Email,Mobile,415,5,3.6,0,0
7071,2025-07-26 02:41:32.690329,Premium,Email,Web,316,7,2.0,1,0
7072,2025-08-07 02:41:32.690329,Premium,PaidSocial,Web,190,7,2.0,1,1
7073,2025-07-20 02:41:32.690329,Seasonal,Email,Web,476,6,2.7,1,1
7074,2025-07-26 02:41:32.690329,Budget,PaidSocial,Mobile,603,6,4.0,0,0
7075,2025-07-27 02:41:32.690329,Premium,PaidSocial,Web,79,5,2.8,1,0
7076,2025-07-22 02:41:32.690329,Budget,PaidSocial,Web,457,2,3.9,1,1
7077,2025-07-30 02:41:32.690329,Premium,Organic,Web,452,4,2.6,0,0
7078,2025-07-19 02:41:32.690329,Seasonal,Email,PoS,91,2,1.5,0,0
7079,2025-08-07 02:41:32.690329,Premium,Email,Mobile,117,6,0.7,1,0
7080,2025-07-18 02:41:32.690329,Seasonal,Organic,Web,375,12,2.9,0,0
7081,2025-08-05 02:41:32.690329,Budget,PaidSocial,PoS,132,2,1.6,0,0
7082,2025-07-28 02:41:32.690329,Seasonal,Organic,Mobile,228,11,3.0,0,0
7083,2025-07-18 02:41:32.690329,Premium,Email,Web,240,9,2.4,1,0
7084,2025-07-28 02:41:32.690329,Premium,Organic,Web,85,4,1.7,1,1
7085,2025-07-14 02:41:32.690329,Seasonal,Organic,Web,85,1,1.2,1,1
7086,2025-07-26 02:41:32.690329,Budget,PaidSocial,Mobile,72,2,1.7,1,0
7087,2025-07-20 02:41:32.690329,Seasonal,Email,PoS,302,4,1.0,0,0
7088,2025-08-07 02:41:32.690329,Seasonal,Organic,Web,54,4,1.2,1,1
7089,2025-08-05 02:41:32.690329,Budget,Organic,Web,398,6,0.0,0,0
7090,2025-07-26 02:41:32.690329,Budget,Organic,Web,126,6,0.0,0,0
7091,2025-07-24 02:41:32.690329,Budget,Email,Web,226,6,2.4,1,0
7092,2025-07-29 02:41:32.690329,Lapsed,Organic,Mobile,69,6,4.4,1,0
7093,2025-08-09 02:41:32.690329,Seasonal,Email,Mobile,722,7,2.5,0,0
7094,2025-08-08 02:41:32.690329,Budget,Email,Web,320,4,2.4,0,0
7095,2025-07-24 02:41:32.690329,Premium,PaidSocial,Mobile,311,7,3.5,1,0
7096,2025-07-27 02:41:32.690329,Premium,Email,Web,333,5,2.4,0,0
7097,2025-08-03 02:41:32.690329,Seasonal,PaidSocial,PoS,292,2,2.4,1,0
7098,2025-07-25 02:41:32.690329,Budget,PaidSocial,Web,78,8,0.7,1,0
7099,2025-07-29 02:41:32.690329,Budget,Email,Mobile,99,9,2.2,0,0
7100,2025-07-23 02:41:32.690329,Lapsed,PaidSocial,Web,187,8,1.5,1,0
7101,2025-07-21 02:41:32.690329,Budget,Organic,Web,300,5,2.1,1,0
7102,2025-07-20 02:41:32.690329,Budget,Email,Mobile,359,6,1.6,0,0
7103,2025-08-07 02:41:32.690329,Lapsed,PaidSocial,Web,107,3,1.6,0,0
7104,2025-08-05 02:41:32.690329,Seasonal,Email,PoS,174,2,2.0,0,0
7105,2025-07-26 02:41:32.690329,Budget,PaidSocial,Mobile,632,5,2.4,0,0
7106,2025-07-29 02:41:32.690329,Budget,Email,PoS,150,8,1.1,1,1
7107,2025-07-13 02:41:32.690329,Budget,Email,PoS,410,4,1.9,0,0
7108,2025-07-31 02:41:32.690329,Budget,Email,Web,46,7,2.1,0,0
7109,2025-08-08 02:41:32.690329,Lapsed,Organic,Mobile,154,5,2.4,1,1
7110,2025-07-18 02:41:32.690329,Premium,PaidSocial,Mobile,459,7,3.5,0,0
7111,2025-07-11 02:41:32.690329,Seasonal,PaidSocial,Web,530,4,3.4,1,1
7112,2025-08-01 02:41:32.690329,Lapsed,Email,Mobile,273,5,3.4,0,0
7113,2025-07-26 02:41:32.690329,Premium,PaidSocial,Mobile,24,5,3.0,0,0
7114,2025-07-25 02:41:32.690329,Budget,Email,Mobile,21,2,5.0,1,0
7115,2025-07-30 02:41:32.690329,Premium,Email,Web,257,2,2.4,0,0
7116,2025-07-20 02:41:32.690329,Lapsed,PaidSocial,Mobile,275,3,1.1,0,0
7117,2025-07-26 02:41:32.690329,Seasonal,Email,Web,766,0,4.2,1,0
7118,2025-07-30 02:41:32.690329,Budget,Email,Mobile,109,7,2.4,0,0
7119,2025-08-01 02:41:32.690329,Seasonal,PaidSocial,Web,66,6,4.1,0,0
7120,2025-08-03 02:41:32.690329,Premium,Organic,Web,179,3,2.0,1,0
7121,2025-07-25 02:41:32.690329,Lapsed,Email,PoS,143,5,3.9,1,0
7122,2025-08-06 02:41:32.690329,Budget,Email,Mobile,326,5,4.9,0,0
7123,2025-07-12 02:41:32.690329,Premium,Email,PoS,367,8,0.6,1,0
7124,2025-07-20 02:41:32.690329,Lapsed,Organic,Web,174,7,1.3,0,0
7125,2025-07-14 02:41:32.690329,Premium,Organic,Mobile,354,3,3.1,1,0
7126,2025-07-18 02:41:32.690329,Premium,PaidSocial,Mobile,84,4,3.3,0,0
7127,2025-08-04 02:41:32.690329,Budget,Organic,Mobile,244,5,2.3,0,0
7128,2025-07-19 02:41:32.690329,Budget,PaidSocial,Web,11,4,2.4,0,0
7129,2025-07-13 02:41:32.690329,Budget,Organic,Web,108,5,1.4,0,0
7130,2025-07-27 02:41:32.690329,Lapsed,Email,PoS,305,5,3.6,0,0
7131,2025-07-17 02:41:32.690329,Budget,Email,Web,612,2,3.6,0,0
7132,2025-07-30 02:41:32.690329,Premium,PaidSocial,PoS,95,6,3.0,1,1
7133,2025-07-30 02:41:32.690329,Seasonal,Email,Web,249,3,0.7,0,0
7134,2025-07-26 02:41:32.690329,Budget,PaidSocial,PoS,91,2,2.5,0,0
7135,2025-07-12 02:41:32.690329,Premium,Email,Mobile,146,5,2.1,0,0
7136,2025-07-29 02:41:32.690329,Seasonal,PaidSocial,Mobile,286,4,2.1,1,0
7137,2025-08-06 02:41:32.690329,Lapsed,Email,Web,76,8,0.5,0,0
7138,2025-08-02 02:41:32.690329,Seasonal,Email,PoS,146,3,1.6,0,0
7139,2025-07-20 02:41:32.690329,Seasonal,Organic,Web,229,6,2.4,0,0
7140,2025-07-25 02:41:32.690329,Budget,Organic,Mobile,242,9,2.4,0,0
7141,2025-07-29 02:41:32.690329,Lapsed,Organic,Web,211,5,2.1,0,0
7142,2025-08-07 02:41:32.690329,Budget,PaidSocial,Mobile,229,6,1.6,0,0
7143,2025-08-03 02:41:32.690329,Seasonal,PaidSocial,Mobile,113,9,2.4,0,0
7144,2025-07-22 02:41:32.690329,Budget,PaidSocial,Web,99,1,1.2,1,1
7145,2025-08-09 02:41:32.690329,Lapsed,Email,Mobile,79,9,2.7,1,0
7146,2025-07-13 02:41:32.690329,Seasonal,Email,Web,89,8,2.8,0,0
7147,2025-07-18 02:41:32.690329,Seasonal,Email,PoS,82,4,1.3,1,1
7148,2025-07-21 02:41:32.690329,Budget,Organic,PoS,214,4,3.2,1,0
7149,2025-07-22 02:41:32.690329,Premium,Email,Web,91,6,1.4,1,0
7150,2025-07-14 02:41:32.690329,Seasonal,Organic,Web,229,3,2.4,1,0
7151,2025-07-29 02:41:32.690329,Seasonal,PaidSocial,Mobile,177,6,3.1,0,0
7152,2025-07-25 02:41:32.690329,Budget,PaidSocial,Web,261,1,2.2,1,1
7153,2025-08-06 02:41:32.690329,Lapsed,Email,Web,202,4,1.6,0,0
7154,2025-07-29 02:41:32.690329,Lapsed,Email,Web,187,5,2.2,1,1
7155,2025-07-12 02:41:32.690329,Budget,Organic,Web,397,1,3.0,1,0
7156,2025-07-27 02:41:32.690329,Seasonal,Email,Web,371,8,2.6,0,0
7157,2025-08-06 02:41:32.690329,Premium,Email,Web,248,4,1.7,0,0
7158,2025-08-04 02:41:32.690329,Premium,Email,Web,366,1,1.8,1,0
7159,2025-07-19 02:41:32.690329,Budget,Email,Mobile,90,1,2.2,1,1
7160,2025-08-07 02:41:32.690329,Premium,Email,Mobile,150,4,3.2,1,1
7161,2025-08-04 02:41:32.690329,Seasonal,PaidSocial,Web,154,8,2.6,0,0
7162,2025-08-09 02:41:32.690329,Premium,PaidSocial,Mobile,236,6,2.0,1,0
7163,2025-07-22 02:41:32.690329,Seasonal,PaidSocial,Mobile,50,6,1.8,0,0
7164,2025-07-31 02:41:32.690329,Seasonal,Email,Web,246,5,0.7,0,0
7165,2025-07-18 02:41:32.690329,Seasonal,Organic,Mobile,302,4,4.7,0,0
7166,2025-08-06 02:41:32.690329,Budget,Organic,Mobile,294,7,1.9,1,0
7167,2025-07-12 02:41:32.690329,Lapsed,Email,Web,45,5,1.5,0,0
7168,2025-08-04 02:41:32.690329,Premium,Email,Web,55,3,3.7,1,1
7169,2025-07-11 02:41:32.690329,Budget,Email,Web,111,7,1.7,1,0
7170,2025-08-03 02:41:32.690329,Budget,Organic,Mobile,625,6,2.5,0,0
7171,2025-08-02 02:41:32.690329,Premium,PaidSocial,Web,250,5,2.1,1,0
7172,2025-07-11 02:41:32.690329,Lapsed,Organic,PoS,58,7,1.9,1,1
7173,2025-07-15 02:41:32.690329,Premium,Email,Mobile,262,7,2.8,1,0
7174,2025-07-15 02:41:32.690329,Seasonal,PaidSocial,Web,211,2,2.6,1,1
7175,2025-08-04 02:41:32.690329,Budget,Email,Web,287,5,1.1,1,1
7176,2025-08-04 02:41:32.690329,Premium,Email,Web,185,6,1.9,1,0
7177,2025-08-05 02:41:32.690329,Lapsed,PaidSocial,Web,192,5,2.9,0,0
7178,2025-07-20 02:41:32.690329,Seasonal,Email,Web,109,4,2.7,0,0
7179,2025-07-22 02:41:32.690329,Budget,PaidSocial,Mobile,733,2,2.0,0,0
7180,2025-07-21 02:41:32.690329,Premium,PaidSocial,Mobile,144,1,1.2,0,0
7181,2025-07-31 02:41:32.690329,Budget,Organic,Web,169,5,3.6,0,0
7182,2025-07-13 02:41:32.690329,Premium,Email,Mobile,127,9,3.0,1,1
7183,2025-08-07 02:41:32.690329,Seasonal,Organic,Web,21,2,5.0,1,0
7184,2025-07-17 02:41:32.690329,Seasonal,Organic,Web,51,7,2.3,1,0
7185,2025-07-29 02:41:32.690329,Budget,Organic,Mobile,217,6,2.9,0,0
7186,2025-07-15 02:41:32.690329,Lapsed,Organic,Web,140,5,2.5,0,0
7187,2025-07-29 02:41:32.690329,Premium,Organic,Mobile,39,8,0.6,0,0
7188,2025-08-06 02:41:32.690329,Premium,PaidSocial,PoS,316,5,2.5,1,0
7189,2025-07-14 02:41:32.690329,Premium,Email,Mobile,309,6,0.2,1,1
7190,2025-07-26 02:41:32.690329,Seasonal,PaidSocial,Web,275,3,1.3,0,0
7191,2025-08-02 02:41:32.690329,Premium,PaidSocial,Web,205,8,2.5,0,0
7192,2025-08-08 02:41:32.690329,Premium,Organic,Web,546,2,2.2,1,0
7193,2025-07-28 02:41:32.690329,Premium,PaidSocial,Mobile,131,3,0.0,1,0
7194,2025-08-01 02:41:32.690329,Budget,Email,Mobile,204,5,2.4,0,0
7195,2025-08-05 02:41:32.690329,Seasonal,PaidSocial,Mobile,70,10,0.9,1,0
7196,2025-08-05 02:41:32.690329,Premium,Organic,Mobile,45,7,3.0,1,1
7197,2025-07-19 02:41:32.690329,Budget,Email,Mobile,495,2,2.1,1,0
7198,2025-07-24 02:41:32.690329,Seasonal,Email,Mobile,275,5,3.5,0,0
7199,2025-07-12 02:41:32.690329,Lapsed,PaidSocial,Web,250,1,0.5,0,0
7200,2025-07-28 02:41:32.690329,Lapsed,Email,Mobile,709,6,0.2,0,0
7201,2025-07-27 02:41:32.690329,Premium,Email,Mobile,35,9,3.4,1,1
7202,2025-07-29 02:41:32.690329,Budget,Email,Web,57,7,3.6,0,0
7203,2025-07-30 02:41:32.690329,Premium,Organic,PoS,627,8,5.0,1,1
7204,2025-08-09 02:41:32.690329,Budget,Email,PoS,210,3,2.5,1,1
7205,2025-08-06 02:41:32.690329,Lapsed,PaidSocial,Mobile,206,6,2.5,0,0
7206,2025-07-15 02:41:32.690329,Budget,Organic,Mobile,146,6,2.6,0,0
7207,2025-08-03 02:41:32.690329,Budget,Organic,Web,199,4,3.0,1,0
7208,2025-07-20 02:41:32.690329,Premium,Organic,Web,263,8,2.2,0,0
7209,2025-07-24 02:41:32.690329,Premium,PaidSocial,Web,466,4,0.1,0,0
7210,2025-08-04 02:41:32.690329,Seasonal,Organic,Web,568,9,1.8,0,0
7211,2025-07-30 02:41:32.690329,Premium,Email,Web,343,2,1.7,0,0
7212,2025-07-28 02:41:32.690329,Budget,PaidSocial,Web,109,3,1.6,0,0
7213,2025-07-20 02:41:32.690329,Budget,PaidSocial,Mobile,401,3,3.1,1,0
7214,2025-07-17 02:41:32.690329,Premium,Email,Web,261,7,4.2,0,0
7215,2025-07-25 02:41:32.690329,Budget,PaidSocial,Web,242,7,2.1,0,0
7216,2025-07-25 02:41:32.690329,Seasonal,Email,Web,118,8,1.0,1,0
7217,2025-07-27 02:41:32.690329,Premium,Organic,Web,185,3,1.9,0,0
7218,2025-08-01 02:41:32.690329,Seasonal,Email,Web,135,6,1.0,0,0
7219,2025-07-20 02:41:32.690329,Lapsed,PaidSocial,Web,19,4,2.1,0,0
